0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
-0.9944142699241638,-0.9796223044395447,-0.9549134969711304,-0.9209976196289062,-0.8798819184303284,-0.8345016837120056,-0.7881918549537659,-0.7441120743751526,-0.7047410011291504,-0.6715289354324341,-0.6447612643241882,-0.6236377954483032,-0.606532633304596,-0.5913711190223694,-0.5760499238967896,-0.558829665184021,-0.5386467576026917,-0.515312671661377,-0.48958781361579895,-0.46313372254371643,-0.4383554458618164,-0.418150395154953,-0.40558308362960815,-0.403510719537735,-0.4141916036605835,-0.43892043828964233,-0.4777418375015259,-0.5292975902557373,-0.590852677822113,-0.6585254669189453,-0.7277126908302307,-0.7936614751815796,-0.8521053791046143,-0.8998556137084961,-0.9352377653121948,-0.9582828879356384,-0.9706249237060547,-0.9751138687133789,-0.975210964679718,-0.9742815494537354,-0.9749252200126648,-0.9784764647483826,-0.9847773909568787,-0.9922647476196289,-0.9983490109443665,-1.0
-0.912764847278595,-0.8790042996406555,-0.8429902195930481,-0.8056355714797974,-0.7675864696502686,-0.7292783260345459,-0.6910210847854614,-0.6530947089195251,-0.6158355474472046,-0.5796957015991211,-0.5452616214752197,-0.5132269263267517,-0.4843228757381439,-0.4592183828353882,-0.4384098947048187,-0.4221245348453522,-0.4102605879306793,-0.40238305926322937,-0.3977831304073334,-0.3955979645252228,-0.3949742615222931,-0.3952486217021942,-0.39611145853996277,-0.3977215886116028,-0.4007447361946106,-0.40630191564559937,-0.41582849621772766,-0.4308619499206543,-0.4527890682220459,-0.48259201645851135,-0.5206345915794373,-0.5665229558944702,-0.6190651655197144,-0.6763362288475037,-0.7358402609825134,-0.7947450876235962,-0.8501567840576172,-0.8993948101997375,-0.9402320384979248,-0.9710714221000671,-0.9910404682159424,-1.0,-0.9984728693962097,-0.9875105023384094,-0.9685203433036804,-0.9430802464485168
-0.9600680470466614,-0.989890992641449,-1.0,-0.9897967576980591,-0.9617815613746643,-0.9210005402565002,-0.8740957975387573,-0.8281591534614563,-0.7896053791046143,-0.7632525563240051,-0.7517372965812683,-0.7553141713142395,-0.7720199823379517,-0.798126757144928,-0.8287811875343323,-0.8587233424186707,-0.8829926252365112,-0.8975508213043213,-0.8997711539268494,-0.8887584209442139,-0.8654719591140747,-0.8326281905174255,-0.7943744659423828,-0.7557436227798462,-0.7219353914260864,-0.6975094079971313,-0.685609757900238,-0.6873631477355957,-0.7015844583511353,-0.7248826622962952,-0.7521930932998657,-0.7776737213134766,-0.7958170771598816,-0.8025699257850647,-0.7962281703948975,-0.7779050469398499,-0.7514485716819763,-0.7227928638458252,-0.6988524198532104,-0.6861681938171387,-0.6895780563354492,-0.7111850380897522,-0.7498406767845154,-0.8012542128562927,-0.858709990978241,-0.914247453212738
-0.9860993027687073,-0.9447358846664429,-0.8809176683425903,-0.8031437397003174,-0.7217867970466614,-0.6470919847488403,-0.5872361063957214,-0.5468742847442627,-0.5264838337898254,-0.5226205587387085,-0.528990626335144,-0.5380532741546631,-0.5427640080451965,-0.5380567908287048,-0.5217556953430176,-0.4947633743286133,-0.4605591297149658,-0.42419975996017456,-0.39111262559890747,-0.3659849762916565,-0.35198721289634705,-0.35044845938682556,-0.3609679937362671,-0.3818351626396179,-0.4105745553970337,-0.44443976879119873,-0.48074284195899963,-0.5169958472251892,-0.5509269833564758,-0.5804824829101562,-0.6039232015609741,-0.6200700402259827,-0.6286690831184387,-0.6307626366615295,-0.6289025545120239,-0.6270472407341003,-0.630050778388977,-0.642767608165741,-0.6689220666885376,-0.7099972367286682,-0.7644395232200623,-0.8274373412132263,-0.8914163112640381,-0.9472247362136841,-0.9858044385910034,-1.0
-0.6915092468261719,-0.7180742621421814,-0.737986147403717,-0.750625729560852,-0.7576753497123718,-0.7620941400527954,-0.7668865919113159,-0.7740551233291626,-0.7840391993522644,-0.7957686185836792,-0.8072563409805298,-0.8164858222007751,-0.8222628831863403,-0.8247267603874207,-0.8253375291824341,-0.826339840888977,-0.8298846483230591,-0.8371147513389587,-0.8475453853607178,-0.8589873909950256,-0.8680914640426636,-0.8713892698287964,-0.8665332198143005,-0.8533464074134827,-0.8343214988708496,-0.814347505569458,-0.7996612191200256,-0.7962517738342285,-0.8081268072128296,-0.8359203338623047,-0.876258909702301,-0.9221199154853821,-0.9641572833061218,-0.9927079677581787,-1.0,-0.9820115566253662,-0.9395092129707336,-0.8779927492141724,-0.8065539002418518,-0.735927939414978,-0.6762217879295349,-0.6348718404769897,-0.6153146624565125,-0.6166545748710632,-0.6343483924865723,-0.6616673469543457
-0.7315014600753784,-0.734687864780426,-0.7504631280899048,-0.776153564453125,-0.8079013228416443,-0.8414043188095093,-0.8726962208747864,-0.8988059163093567,-0.9181668162345886,-0.9307110905647278,-0.9376530647277832,-0.9410380125045776,-0.9431745409965515,-0.9460853338241577,-0.951092541217804,-0.9586101770401001,-0.96816086769104,-0.9785813093185425,-0.9883432388305664,-0.9959026575088501,-1.0,-0.9998608827590942,-0.9952813386917114,-0.9866125583648682,-0.9746784567832947,-0.960660994052887,-0.9459793567657471,-0.9321689605712891,-0.9207523465156555,-0.9130870699882507,-0.9101825952529907,-0.9124971032142639,-0.9197476506233215,-0.9307861924171448,-0.9435995817184448,-0.9554771184921265,-0.963356614112854,-0.9643166661262512,-0.9561349153518677,-0.9378035068511963,-0.9098803997039795,-0.874579131603241,-0.8355473279953003,-0.7973492741584778,-0.7647379040718079,-0.7418520450592041
-0.17804333567619324,-0.17727147042751312,-0.1861383020877838,-0.20127516984939575,-0.21776635944843292,-0.23117102682590485,-0.23943598568439484,-0.24403244256973267,-0.2498917430639267,-0.2640947997570038,-0.2936731278896332,-0.3431806266307831,-0.41279932856559753,-0.497615247964859,-0.5883705615997314,-0.6735642552375793,-0.7423606514930725,-0.7874957323074341,-0.8073369264602661,-0.8064572215080261,-0.7944914698600769,-0.7835226058959961,-0.7846762537956238,-0.804845929145813,-0.8444646596908569,-0.8969706296920776,-0.9501636624336243,-0.9891323447227478,-1.0,-0.9735061526298523,-0.907478928565979,-0.8075487613677979,-0.685927152633667,-0.5585888624191284,-0.4416150748729706,-0.3476599156856537,-0.2834423780441284,-0.24885998666286469,-0.2378629893064499,-0.24074479937553406,-0.24713769555091858,-0.24884694814682007,-0.24175386130809784,-0.22632843255996704,-0.20672348141670227,-0.1888403445482254
-0.7373331189155579,-0.728428840637207,-0.7254778146743774,-0.7280960083007812,-0.7355393171310425,-0.7467690110206604,-0.7605376839637756,-0.7754897475242615,-0.790267825126648,-0.8036184310913086,-0.814487636089325,-0.8221005201339722,-0.8260179758071899,-0.8261670470237732,-0.8228421807289124,-0.8166778683662415,-0.8085941076278687,-0.7997196912765503,-0.7912987470626831,-0.7845873236656189,-0.7807485461235046,-0.7807541489601135,-0.7852992415428162,-0.7947381734848022,-0.809045135974884,-0.8278036117553711,-0.8502251505851746,-0.8751968145370483,-0.9013532996177673,-0.927169144153595,-0.9510642886161804,-0.9715149402618408,-0.9871617555618286,-0.9969081282615662,-1.0,-0.9960825443267822,-0.9852287173271179,-0.9679379463195801,-0.9451048374176025,-0.9179599285125732,-0.8879871368408203,-0.8568235039710999,-0.8261488080024719,-0.7975726127624512,-0.772527277469635,-0.7521747946739197
-0.39942824840545654,-0.3869618773460388,-0.39521151781082153,-0.4237063527107239,-0.46881967782974243,-0.5243096351623535,-0.5823038220405579,-0.6346029043197632,-0.6741095781326294,-0.6961418986320496,-0.699384868144989,-0.686272144317627,-0.6626791954040527,-0.6369325518608093,-0.6182761192321777,-0.6150565147399902,-0.6329673528671265,-0.673703670501709,-0.7343165874481201,-0.8074339032173157,-0.8823434710502625,-0.9467652440071106,-0.9889921545982361,-1.0,-0.9751266241073608,-0.91499924659729,-0.8255372047424316,-0.7170336842536926,-0.6024958491325378,-0.495557963848114,-0.4083474278450012,-0.3496781885623932,-0.323863685131073,-0.3303140103816986,-0.36393168568611145,-0.4161822199821472,-0.4766136705875397,-0.5345479846000671,-0.5806704163551331,-0.6082908511161804,-0.6141270399093628,-0.5985465049743652,-0.5652834177017212,-0.5207116007804871,-0.4727969467639923,-0.4298776686191559
-0.33996620774269104,-0.47835493087768555,-0.6319457292556763,-0.780456006526947,-0.9025070667266846,-0.9796574711799622,-1.0,-0.960516631603241,-0.8676590919494629,-0.7360278367996216,-0.5854588150978088,-0.43718403577804565,-0.3099224865436554,-0.21673953533172607,-0.1632930189371109,-0.14772991836071014,-0.1620997190475464,-0.19481408596038818,-0.23348693549633026,-0.26747533679008484,-0.28959783911705017,-0.2967786490917206,-0.2896690368652344,-0.2715480923652649,-0.2469383329153061,-0.22036223113536835,-0.19553542137145996,-0.17508889734745026,-0.16071408987045288,-0.15349099040031433,-0.15413300693035126,-0.16296513378620148,-0.17960792779922485,-0.20250989496707916,-0.22859027981758118,-0.25327375531196594,-0.2711026966571808,-0.27692684531211853,-0.26744845509529114,-0.2427188903093338,-0.2071056067943573,-0.16931366920471191,-0.1412522792816162,-0.13583475351333618,-0.16411246359348297,-0.23237892985343933
-0.4678853154182434,-0.5257302522659302,-0.5588739514350891,-0.5655952095985413,-0.5505298376083374,-0.522091269493103,-0.4892919659614563,-0.4589632749557495,-0.4341576397418976,-0.41408392786979675,-0.39541614055633545,-0.37438464164733887,-0.34883853793144226,-0.31951799988746643,-0.29007646441459656,-0.265840083360672,-0.25174325704574585,-0.2501866817474365,-0.259625107049942,-0.27448540925979614,-0.2865937352180481,-0.2877897620201111,-0.27297550439834595,-0.24263247847557068,-0.20391568541526794,-0.16979451477527618,-0.15626002848148346,-0.17820122838020325,-0.24499915540218353,-0.3570559620857239,-0.504307210445404,-0.6672896146774292,-0.820675790309906,-0.9385240077972412,-1.0,-0.9941616654396057,-0.9225964546203613,-0.7992266416549683,-0.6473074555397034,-0.49434971809387207,-0.3662130534648895,-0.28180062770843506,-0.24960097670555115,-0.26681435108184814,-0.3211221694946289,-0.3944861590862274
-0.6011667847633362,-0.5801550149917603,-0.5946065187454224,-0.6360233426094055,-0.690015435218811,-0.740078866481781,-0.7716824412345886,-0.7756292819976807,-0.7498919367790222,-0.6995590925216675,-0.6350441575050354,-0.5691492557525635,-0.5138399600982666,-0.47759270668029785,-0.463950514793396,-0.4715297222137451,-0.4952915608882904,-0.5285460352897644,-0.5649953484535217,-0.6001839637756348,-0.6319755911827087,-0.6600354909896851,-0.6846421957015991,-0.7053788304328918,-0.720282793045044,-0.7258654832839966,-0.7180935144424438,-0.6940639019012451,-0.6538175940513611,-0.6016196012496948,-0.546136200428009,-0.49923843145370483,-0.47357186675071716,-0.4794381856918335,-0.5218040943145752,-0.598301887512207,-0.6988835334777832,-0.8073819875717163,-0.9047266244888306,-0.9730960726737976,-1.0,-0.9812532067298889,-0.9220563173294067,-0.835864245891571,-0.741287350654602,-0.6577777862548828
-0.8314337134361267,-0.819368302822113,-0.7920447587966919,-0.7566770315170288,-0.7204087376594543,-0.6893328428268433,-0.6677613258361816,-0.6577660441398621,-0.6589941382408142,-0.6687666773796082,-0.6824733018875122,-0.6942696571350098,-0.6980507373809814,-0.6886131167411804,-0.6628453135490417,-0.6207253336906433,-0.5658817887306213,-0.5055091977119446,-0.4495312571525574,-0.40905582904815674,-0.3943370282649994,-0.41260913014411926,-0.4662380814552307,-0.5516248941421509,-0.6591767072677612,-0.7744582295417786,-0.8803884983062744,-0.9601113200187683,-1.0,-0.9922016263008118,-0.9361997842788696,-0.8390645980834961,-0.7143256068229675,-0.5796841979026794,-0.4540160298347473,-0.35424843430519104,-0.292703777551651,-0.2753808796405792,-0.3014354407787323,-0.36386606097221375,-0.45117777585983276,-0.5496262311935425,-0.6455767750740051,-0.7275480628013611,-0.7876290678977966,-0.8221219182014465
-0.6866646409034729,-0.7424831390380859,-0.8001173138618469,-0.8540473580360413,-0.89815753698349,-0.9275838732719421,-0.9403445720672607,-0.9382067322731018,-0.9264616966247559,-0.9126046895980835,-0.9042564034461975,-0.9069089293479919,-0.9221628904342651,-0.9470054507255554,-0.9743956327438354,-0.9950546026229858,-1.0,-0.9831362962722778,-0.9431682825088501,-0.8842752575874329,-0.815313994884491,-0.7477240562438965,-0.6926729083061218,-0.6581990718841553,-0.6471230983734131,-0.6562964916229248,-0.6773994565010071,-0.6990799903869629,-0.7098674178123474,-0.7010889649391174,-0.6690266132354736,-0.6157691478729248,-0.5485740303993225,-0.47796082496643066,-0.4150877296924591,-0.3691369891166687,-0.3453982472419739,-0.34451374411582947,-0.36300256848335266,-0.39481475949287415,-0.43338772654533386,-0.47356319427490234,-0.5128018260002136,-0.5513768196105957,-0.5915573239326477,-0.6361116766929626
-0.9991223812103271,-0.9846570491790771,-0.9594942927360535,-0.9282287955284119,-0.8962420225143433,-0.8686153292655945,-0.8491232991218567,-0.839539110660553,-0.8394080400466919,-0.8463296890258789,-0.8566645979881287,-0.866479754447937,-0.8724955916404724,-0.872805655002594,-0.8672097325325012,-0.8571027517318726,-0.8449811935424805,-0.8337172865867615,-0.8258036375045776,-0.8227595090866089,-0.8248357772827148,-0.8310621976852417,-0.8395896553993225,-0.8482034802436829,-0.8548541069030762,-0.858063817024231,-0.857122540473938,-0.8520607352256775,-0.8434539437294006,-0.8321635127067566,-0.8191196918487549,-0.8052253127098083,-0.7913984060287476,-0.778710126876831,-0.768526554107666,-0.7625503540039062,-0.7626849412918091,-0.7707019448280334,-0.7877681851387024,-0.8139517307281494,-0.8478597402572632,-0.8865504860877991,-0.9258015155792236,-0.9607282280921936,-0.9866470098495483,-1.0
