0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0.2222222238779068,0.31111112236976624,0.46666666865348816,0.5555555820465088,0.3333333432674408,0.4444444477558136,0.6222222447395325,0.4444444477558136,0.5111111402511597,0.5111111402511597,0.5111111402511597,0.4444444477558136,0.644444465637207,0.35555556416511536,0.46666666865348816,0.35555556416511536,0.3333333432674408,0.35555556416511536,0.2666666805744171,0.5333333611488342,0.2888889014720917,0.3777777850627899,0.5555555820465088,0.5555555820465088,0.3333333432674408,0.4000000059604645,0.6666666865348816,0.5555555820465088,0.4888888895511627,0.5333333611488342,0.35555556416511536,0.3777777850627899,0.4444444477558136,0.46666666865348816,0.7333333492279053,0.5333333611488342,0.5333333611488342,0.6222222447395325,0.644444465637207,0.4888888895511627,0.3777777850627899,0.5333333611488342,0.5555555820465088,0.5555555820465088,0.6666666865348816,0.5333333611488342,0.6888889074325562,0.5555555820465088,0.42222222685813904,0.6222222447395325,0.6888889074325562,0.644444465637207,0.6000000238418579,0.5111111402511597,0.5333333611488342,0.6888889074325562,0.5111111402511597,0.6222222447395325,0.8444444537162781,0.5555555820465088,0.8888888955116272,0.8444444537162781,0.9555555582046509,0.6888889074325562,0.800000011920929,0.6000000238418579,0.7555555701255798,0.7333333492279053,0.6666666865348816,0.7555555701255798,0.7111111283302307,0.8222222328186035,0.7333333492279053,0.7333333492279053,0.6000000238418579,0.7777777910232544,0.7777777910232544,0.7333333492279053,0.6888889074325562,0.7555555701255798,0.6000000238418579,0.9111111164093018,0.8888888955116272,0.8222222328186035,0.6888889074325562,0.7111111283302307,0.5777778029441833,0.7333333492279053,0.644444465637207,0.5111111402511597,0.5333333611488342,0.46666666865348816,0.4444444477558136,0.2666666805744171,0.15555556118488312,0.20000000298023224,0.13333334028720856,0.15555556118488312,0.1111111119389534,0.04444444552063942,0.0,0.04444444552063942,0.1111111119389534,0.15555556118488312,0.13333334028720856,0.20000000298023224,0.15555556118488312,0.2666666805744171,0.42222222685813904,0.46666666865348816,0.5111111402511597,0.5333333611488342,0.6666666865348816,0.6888889074325562,0.6000000238418579,0.7111111283302307,0.6666666865348816,0.800000011920929,0.8888888955116272,0.9777777791023254,0.5777778029441833,0.7555555701255798,0.7111111283302307,0.7333333492279053,0.7111111283302307,0.8444444537162781,0.5333333611488342,0.800000011920929,0.6666666865348816,0.8666666746139526,0.7111111283302307,0.7555555701255798,0.6666666865348816,0.7333333492279053,0.7777777910232544,0.6000000238418579,0.7555555701255798,0.6888889074325562,1.0,0.8444444537162781,0.800000011920929,0.644444465637207,0.8222222328186035,0.6222222447395325,0.5333333611488342,0.6888889074325562,0.5111111402511597,0.5333333611488342,0.5555555820465088,0.6666666865348816,0.6888889074325562,0.6000000238418579,0.46666666865348816,0.5333333611488342,0.6888889074325562,0.5555555820465088,0.644444465637207,0.5555555820465088,0.5777778029441833,0.5333333611488342,0.35555556416511536,0.4888888895511627,0.6666666865348816,0.6222222447395325,0.46666666865348816,0.6000000238418579,0.6666666865348816,0.5333333611488342,0.42222222685813904,0.4000000059604645,0.35555556416511536,0.5111111402511597,0.5111111402511597,0.5111111402511597,0.6888889074325562,0.3777777850627899,0.3777777850627899,0.5333333611488342,0.5555555820465088,0.4000000059604645,0.2888889014720917,0.4888888895511627,0.2888889014720917,0.35555556416511536,0.31111112236976624,0.4000000059604645,0.46666666865348816,0.35555556416511536,0.6222222447395325,0.4444444477558136,0.5111111402511597,0.4888888895511627,0.5555555820465088,0.42222222685813904,0.6222222447395325,0.4444444477558136,0.3333333432674408,0.5333333611488342,0.46666666865348816,0.3333333432674408,0.24444444477558136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,1.0,0.75,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.5,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,0.75,0.75,0.5,0.0
0.08695652335882187,0.239130437374115,0.18115942180156708,0.1304347813129425,0.1304347813129425,0.19565217196941376,0.13768115639686584,0.14492753148078918,0.09420289844274521,0.15217390656471252,0.1666666716337204,0.15217390656471252,0.14492753148078918,0.15942029654979706,0.09420289844274521,0.11594203114509583,0.15217390656471252,0.19565217196941376,0.10144927352666855,0.14492753148078918,0.14492753148078918,0.15942029654979706,0.21014492213726044,0.23188406229019165,0.15942029654979706,0.11594203114509583,0.18115942180156708,0.1666666716337204,0.18115942180156708,0.14492753148078918,0.11594203114509583,0.19565217196941376,0.2028985470533371,0.26811593770980835,0.21739129722118378,0.2246376872062683,0.18840579688549042,0.2246376872062683,0.239130437374115,0.23188406229019165,0.3115941882133484,0.2246376872062683,0.28260868787765503,0.2028985470533371,0.3333333432674408,0.26811593770980835,0.2971014380455017,0.4202898442745209,0.4057970941066742,0.3333333432674408,0.32608696818351746,0.39855071902275085,0.3478260934352875,0.3913043439388275,0.5,0.3913043439388275,0.36231884360313416,0.3695652186870575,0.39855071902275085,0.4057970941066742,0.5724637508392334,0.39855071902275085,0.5289855003356934,0.5652173757553101,0.5797101259231567,0.5579710006713867,0.47101449966430664,0.6739130616188049,0.739130437374115,0.5,0.7463768124580383,0.5507246255874634,0.695652186870575,0.6521739363670349,0.8333333134651184,0.6376811861991882,0.7028985619544983,0.782608687877655,0.9130434989929199,0.7753623127937317,0.9130434989929199,0.9202898740768433,0.8913043737411499,0.7318840622901917,1.0,0.97826087474823,0.8478260636329651,0.8550724387168884,0.9202898740768433,0.7318840622901917,0.8260869383811951,0.7536231875419617,0.9420289993286133,0.7028985619544983,0.6521739363670349,0.37681159377098083,0.15942029654979706,0.021739130839705467,0.014492753893136978,0.028985507786273956,0.0,0.028985507786273956,0.014492753893136978,0.021739130839705467,0.15217390656471252,0.3478260934352875,0.6811594367027283,0.6739130616188049,0.9492753744125366,0.7681159377098083,0.7898550629615784,0.7536231875419617,0.9275362491607666,0.8550724387168884,0.8260869383811951,1.0,0.9927536249160767,0.7463768124580383,0.8768116235733032,0.8913043737411499,0.95652174949646,0.7681159377098083,0.8768116235733032,0.8188405632972717,0.7028985619544983,0.6376811861991882,0.8115941882133484,0.6811594367027283,0.6811594367027283,0.5724637508392334,0.7028985619544983,0.5289855003356934,0.7463768124580383,0.6666666865348816,0.4855072498321533,0.5362318754196167,0.5869565010070801,0.5652173757553101,0.54347825050354,0.39855071902275085,0.5507246255874634,0.4202898442745209,0.39855071902275085,0.37681159377098083,0.3478260934352875,0.3913043439388275,0.5144927501678467,0.39855071902275085,0.3188405930995941,0.4057970941066742,0.34057971835136414,0.3333333432674408,0.37681159377098083,0.4492753744125366,0.30434781312942505,0.260869562625885,0.32608696818351746,0.19565217196941376,0.28985506296157837,0.2246376872062683,0.3188405930995941,0.239130437374115,0.2246376872062683,0.239130437374115,0.18115942180156708,0.2246376872062683,0.2246376872062683,0.260869562625885,0.21014492213726044,0.18115942180156708,0.1304347813129425,0.14492753148078918,0.1666666716337204,0.18115942180156708,0.1666666716337204,0.1304347813129425,0.15217390656471252,0.239130437374115,0.18115942180156708,0.15942029654979706,0.15942029654979706,0.15217390656471252,0.10144927352666855,0.18840579688549042,0.1666666716337204,0.11594203114509583,0.09420289844274521,0.15942029654979706,0.14492753148078918,0.14492753148078918,0.15942029654979706,0.15217390656471252,0.10144927352666855,0.14492753148078918,0.13768115639686584,0.2028985470533371,0.1304347813129425,0.12318840622901917,0.1666666716337204,0.24637681245803833,0.10144927352666855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333432674408,0.4444444477558136,0.1111111119389534,0.7777777910232544,0.4444444477558136,0.4444444477558136,0.8888888955116272,0.3333333432674408,0.5555555820465088,0.2222222238779068,0.3333333432674408,0.5555555820465088,0.3333333432674408,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.3333333432674408,0.5555555820465088,0.3333333432674408,0.2222222238779068,0.3333333432674408,0.8888888955116272,0.3333333432674408,0.2222222238779068,0.5555555820465088,0.3333333432674408,0.2222222238779068,0.2222222238779068,0.4444444477558136,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.0,0.3333333432674408,0.6666666865348816,0.4444444477558136,0.2222222238779068,0.2222222238779068,0.3333333432674408,0.2222222238779068,0.7777777910232544,0.3333333432674408,0.4444444477558136,0.5555555820465088,0.2222222238779068,0.0,0.7777777910232544,0.4444444477558136,0.3333333432674408,0.4444444477558136,0.1111111119389534,0.4444444477558136,0.4444444477558136,0.4444444477558136,0.3333333432674408,0.6666666865348816,0.2222222238779068,0.2222222238779068,0.4444444477558136,0.4444444477558136,0.4444444477558136,0.5555555820465088,0.5555555820465088,0.1111111119389534,0.7777777910232544,0.2222222238779068,0.2222222238779068,0.4444444477558136,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.2222222238779068,0.4444444477558136,0.4444444477558136,0.8888888955116272,0.3333333432674408,0.4444444477558136,0.2222222238779068,0.3333333432674408,0.1111111119389534,0.7777777910232544,0.8888888955116272,0.7777777910232544,0.1111111119389534,0.3333333432674408,0.3333333432674408,0.2222222238779068,0.3333333432674408,0.5555555820465088,0.3333333432674408,0.5555555820465088,0.6666666865348816,0.3333333432674408,0.4444444477558136,0.1111111119389534,0.1111111119389534,0.7777777910232544,0.2222222238779068,0.4444444477558136,0.0,0.0,0.0,0.4444444477558136,0.2222222238779068,0.6666666865348816,0.2222222238779068,0.1111111119389534,0.4444444477558136,0.3333333432674408,0.6666666865348816,0.5555555820465088,0.3333333432674408,0.5555555820465088,0.3333333432674408,0.2222222238779068,0.3333333432674408,0.3333333432674408,0.1111111119389534,0.6666666865348816,1.0,0.7777777910232544,0.1111111119389534,0.2222222238779068,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.8888888955116272,0.4444444477558136,0.4444444477558136,0.2222222238779068,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.4444444477558136,0.2222222238779068,0.2222222238779068,0.7777777910232544,0.1111111119389534,0.5555555820465088,0.5555555820465088,0.4444444477558136,0.4444444477558136,0.3333333432674408,0.3333333432674408,0.2222222238779068,0.5555555820465088,0.4444444477558136,0.4444444477558136,0.4444444477558136,0.4444444477558136,0.1111111119389534,0.3333333432674408,0.4444444477558136,0.4444444477558136,0.7777777910232544,0.0,0.2222222238779068,0.5555555820465088,0.4444444477558136,0.3333333432674408,0.7777777910232544,0.2222222238779068,0.3333333432674408,0.2222222238779068,0.2222222238779068,0.4444444477558136,0.6666666865348816,0.3333333432674408,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5555555820465088,0.2222222238779068,0.1111111119389534,0.4444444477558136,0.4444444477558136,0.3333333432674408,0.3333333432674408,0.8888888955116272,0.2222222238779068,0.3333333432674408,0.3333333432674408,0.5555555820465088,0.3333333432674408,0.3333333432674408,0.4444444477558136,0.3333333432674408,0.2222222238779068,0.6666666865348816,0.3333333432674408,0.2222222238779068,0.5555555820465088,0.3333333432674408,0.8888888955116272,0.4444444477558136,0.4444444477558136,0.7777777910232544,0.0,0.5555555820465088,0.3333333432674408
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.5,0.5,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.25,0.25,0.5,0.0,0.5,0.5,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.75,0.75,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.0,0.25,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.5,0.5,0.0,0.5,0.25,0.25,0.0,0.5,0.25,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.5,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.5,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,1.0,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.0
0.1428571492433548,0.4285714328289032,0.9523809552192688,0.5714285969734192,0.7142857313156128,0.5714285969734192,0.6666666865348816,0.8571428656578064,0.6190476417541504,0.6190476417541504,0.523809552192688,0.380952388048172,0.8571428656578064,0.6190476417541504,0.4761904776096344,0.6190476417541504,0.761904776096344,0.3333333432674408,0.6190476417541504,0.2380952388048172,0.6666666865348816,0.4761904776096344,0.380952388048172,0.9047619104385376,0.761904776096344,0.4285714328289032,0.380952388048172,0.5714285969734192,0.9523809552192688,0.5714285969734192,0.380952388048172,0.380952388048172,0.2857142984867096,0.1428571492433548,0.380952388048172,0.2857142984867096,0.6190476417541504,0.4285714328289032,0.2380952388048172,0.3333333432674408,0.4761904776096344,0.4761904776096344,0.380952388048172,0.380952388048172,0.4761904776096344,0.523809552192688,0.190476194024086,0.0476190485060215,0.1428571492433548,0.4761904776096344,0.5714285969734192,0.1428571492433548,0.2857142984867096,0.1428571492433548,0.380952388048172,0.4761904776096344,0.380952388048172,0.4761904776096344,0.3333333432674408,0.2380952388048172,0.2857142984867096,0.4285714328289032,0.380952388048172,0.5714285969734192,0.2380952388048172,0.4285714328289032,0.2380952388048172,0.190476194024086,0.4761904776096344,0.1428571492433548,0.3333333432674408,0.5714285969734192,0.4285714328289032,0.523809552192688,0.380952388048172,0.2857142984867096,0.4761904776096344,0.523809552192688,0.6190476417541504,0.380952388048172,0.4761904776096344,0.523809552192688,0.4285714328289032,0.4285714328289032,0.6666666865348816,0.761904776096344,0.6666666865348816,0.4285714328289032,0.5714285969734192,0.6666666865348816,0.6666666865348816,0.4285714328289032,0.380952388048172,0.2380952388048172,0.190476194024086,0.0,0.0,0.0,0.095238097012043,0.0,0.0,0.0,0.095238097012043,0.0,0.0,0.0,0.190476194024086,0.2380952388048172,0.380952388048172,0.4285714328289032,0.523809552192688,0.7142857313156128,0.6666666865348816,0.4285714328289032,0.6190476417541504,0.7142857313156128,0.761904776096344,0.4285714328289032,0.4285714328289032,0.523809552192688,0.4761904776096344,0.380952388048172,0.6190476417541504,0.523809552192688,0.380952388048172,0.3333333432674408,0.4285714328289032,0.523809552192688,0.4285714328289032,0.523809552192688,0.380952388048172,0.1428571492433548,0.4285714328289032,0.2380952388048172,0.2380952388048172,0.3333333432674408,0.2380952388048172,0.6666666865348816,0.380952388048172,0.380952388048172,0.2380952388048172,0.3333333432674408,0.2380952388048172,0.5714285969734192,0.380952388048172,0.4761904776096344,0.380952388048172,0.1428571492433548,0.2857142984867096,0.1428571492433548,0.5714285969734192,0.4285714328289032,0.190476194024086,0.0476190485060215,0.190476194024086,0.523809552192688,0.4761904776096344,0.380952388048172,0.380952388048172,0.4761904776096344,0.4761904776096344,0.3333333432674408,0.190476194024086,0.4761904776096344,0.6190476417541504,0.2857142984867096,0.3333333432674408,0.190476194024086,0.2857142984867096,0.380952388048172,0.3333333432674408,0.6190476417541504,0.9047619104385376,0.6190476417541504,0.380952388048172,0.380952388048172,0.761904776096344,0.9047619104385376,0.4285714328289032,0.4761904776096344,0.6190476417541504,0.2857142984867096,0.523809552192688,0.380952388048172,0.8095238208770752,0.6190476417541504,0.4761904776096344,0.5714285969734192,0.8571428656578064,0.4285714328289032,0.523809552192688,0.523809552192688,0.7142857313156128,0.8571428656578064,0.6666666865348816,0.523809552192688,0.761904776096344,0.523809552192688,1.0,0.4285714328289032,0.1428571492433548
0.3333333432674408,0.1666666716337204,0.5,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.0,0.3333333432674408,0.0,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.3333333432674408,1.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.3333333432674408,0.5,0.6666666865348816,0.1666666716337204,0.1666666716337204,0.5,0.1666666716337204,0.1666666716337204,0.3333333432674408,0.1666666716337204,0.6666666865348816,0.1666666716337204,0.0,0.5,0.5,0.5,0.1666666716337204,0.5,0.1666666716337204,0.5,0.1666666716337204,0.5,0.1666666716337204,0.0,0.3333333432674408,0.0,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.5,0.0,0.6666666865348816,0.5,0.6666666865348816,0.3333333432674408,0.0,0.6666666865348816,0.5,0.5,0.1666666716337204,0.6666666865348816,0.3333333432674408,0.0,0.5,0.3333333432674408,0.1666666716337204,0.1666666716337204,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.5,0.5,0.6666666865348816,0.8333333134651184,0.3333333432674408,0.5,0.0,0.3333333432674408,1.0,0.6666666865348816,0.5,0.5,0.5,0.3333333432674408,0.8333333134651184,0.3333333432674408,0.1666666716337204,0.5,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.6666666865348816,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.1666666716337204,1.0,0.3333333432674408,0.5,0.5,0.5,0.6666666865348816,1.0,0.3333333432674408,0.0,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5,0.1666666716337204,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.1666666716337204,0.3333333432674408,0.5,0.0,0.3333333432674408,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.0,0.3333333432674408,0.6666666865348816,0.5,0.6666666865348816,0.0,0.5,0.8333333134651184,0.5,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.0,0.1666666716337204,0.5,0.1666666716337204,0.5,0.1666666716337204,0.5,0.1666666716337204,0.5,0.5,0.5,0.0,0.1666666716337204,0.6666666865348816,0.0,0.5,0.1666666716337204,0.1666666716337204,0.5,0.1666666716337204,0.1666666716337204,0.6666666865348816,0.5,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408,1.0,0.3333333432674408,0.3333333432674408,0.1666666716337204,0.3333333432674408,0.0,0.3333333432674408,0.0,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.5,0.1666666716337204,0.3333333432674408
