0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.00041356493602506816,0.0,0.008271298371255398,0.020678246393799782,0.01819685660302639,0.01364764291793108,0.016129031777381897,0.016129031777381897,0.017369726672768593,0.014061207883059978,0.011166253127157688,0.020264681428670883,0.01364764291793108,0.011579818092286587,0.010339123196899891,0.010339123196899891,0.01364764291793108,0.008271298371255398,0.014888337813317776,0.011579818092286587,0.011993383057415485,0.011579818092286587,0.01075268816202879,0.01075268816202879,0.012406948022544384,0.01075268816202879,0.010339123196899891,0.009925558231770992,0.011579818092286587,0.015301902778446674,0.01075268816202879,0.011166253127157688,0.011579818092286587,0.011166253127157688,0.0078577334061265,0.01075268816202879,0.013234077952802181,0.009098428301513195,0.007030603941529989,0.011166253127157688,0.009098428301513195,0.01364764291793108,0.007030603941529989,0.006203474011272192,0.011166253127157688,0.009098428301513195,0.0078577334061265,0.011993383057415485,0.01075268816202879,0.009098428301513195,0.009925558231770992,0.007030603941529989,0.007030603941529989,0.012820512987673283,0.007030603941529989,0.0078577334061265,0.01075268816202879,0.009925558231770992,0.01075268816202879,0.0078577334061265,0.008271298371255398,0.006617038976401091,0.009511993266642094,0.009098428301513195,0.009511993266642094,0.011166253127157688,0.007444168906658888,0.007444168906658888,0.008684863336384296,0.01075268816202879,0.013234077952802181,0.009511993266642094,0.011166253127157688,0.007030603941529989,0.010339123196899891,0.01075268816202879,0.011579818092286587,0.005789909046143293,0.009925558231770992,0.0078577334061265,0.008684863336384296,0.008684863336384296,0.005376344081014395,0.007444168906658888,0.006203474011272192,0.01075268816202879,0.005789909046143293,0.009098428301513195,0.009511993266642094,0.009511993266642094,0.010339123196899891,0.006203474011272192,0.006617038976401091,0.011579818092286587,0.006617038976401091,0.007030603941529989,0.006617038976401091,0.009511993266642094,0.011993383057415485
0.0,0.0015432098880410194,0.0007716049440205097,0.00848765391856432,0.022376542910933495,0.020061727613210678,0.02391975373029709,0.021604938432574272,0.0069444444961845875,0.020061727613210678,0.011574073694646358,0.016203703358769417,0.013888888992369175,0.01774691417813301,0.010802469216287136,0.015432098880410194,0.016203703358769417,0.011574073694646358,0.010802469216287136,0.016203703358769417,0.01697530783712864,0.009259259328246117,0.015432098880410194,0.012345679104328156,0.009259259328246117,0.00848765391856432,0.007716049440205097,0.010030863806605339,0.010802469216287136,0.014660493470728397,0.016203703358769417,0.014660493470728397,0.010030863806605339,0.009259259328246117,0.010802469216287136,0.012345679104328156,0.013117283582687378,0.007716049440205097,0.007716049440205097,0.00848765391856432,0.012345679104328156,0.009259259328246117,0.00848765391856432,0.010802469216287136,0.00848765391856432,0.00848765391856432,0.011574073694646358,0.010030863806605339,0.006172839552164078,0.013117283582687378,0.00848765391856432,0.014660493470728397,0.005401234608143568,0.007716049440205097,0.006172839552164078,0.0069444444961845875,0.0069444444961845875,0.010030863806605339,0.011574073694646358,0.00848765391856432,0.013888888992369175,0.004629629664123058,0.00848765391856432,0.011574073694646358,0.009259259328246117,0.011574073694646358,0.005401234608143568,0.009259259328246117,0.006172839552164078,0.006172839552164078,0.011574073694646358,0.010802469216287136,0.006172839552164078,0.009259259328246117,0.007716049440205097,0.005401234608143568,0.004629629664123058,0.005401234608143568,0.007716049440205097,0.006172839552164078,0.0069444444961845875,0.0069444444961845875,0.010030863806605339,0.00848765391856432,0.009259259328246117,0.010030863806605339,0.007716049440205097,0.006172839552164078,0.0069444444961845875,0.006172839552164078,0.010030863806605339,0.013888888992369175,0.0038580247201025486,0.0069444444961845875,0.00848765391856432,0.010802469216287136,0.00848765391856432,0.009259259328246117,0.004629629664123058,0.0069444444961845875
0.0,0.0,0.000895656063221395,0.009404388256371021,0.02642185427248478,0.013882668688893318,0.012987012974917889,0.015673981979489326,0.017913121730089188,0.013882668688893318,0.012091357260942459,0.01433049701154232,0.014778325334191322,0.01343484129756689,0.01522615272551775,0.012539184652268887,0.01522615272551775,0.017017465084791183,0.011195700615644455,0.011195700615644455,0.011195700615644455,0.018808776512742043,0.007613076362758875,0.008956560865044594,0.010300044901669025,0.008956560865044594,0.010747873224318027,0.011195700615644455,0.008956560865044594,0.011643528938293457,0.007613076362758875,0.01343484129756689,0.010747873224318027,0.01522615272551775,0.006269592326134443,0.01522615272551775,0.01433049701154232,0.011643528938293457,0.00806090421974659,0.00806090421974659,0.01433049701154232,0.012539184652268887,0.011643528938293457,0.010747873224318027,0.009852216579020023,0.011643528938293457,0.009852216579020023,0.007613076362758875,0.01343484129756689,0.006717420648783445,0.008508732542395592,0.008956560865044594,0.00806090421974659,0.00806090421974659,0.009852216579020023,0.00806090421974659,0.006269592326134443,0.011643528938293457,0.007613076362758875,0.01433049701154232,0.013882668688893318,0.011195700615644455,0.008508732542395592,0.00806090421974659,0.004030452109873295,0.01522615272551775,0.011195700615644455,0.00716524850577116,0.008956560865044594,0.008956560865044594,0.012091357260942459,0.006269592326134443,0.010747873224318027,0.00806090421974659,0.009852216579020023,0.007613076362758875,0.00806090421974659,0.010747873224318027,0.006717420648783445,0.006269592326134443,0.00716524850577116,0.00806090421974659,0.006717420648783445,0.010300044901669025,0.006269592326134443,0.010300044901669025,0.009404388256371021,0.006269592326134443,0.006717420648783445,0.008956560865044594,0.006717420648783445,0.00716524850577116,0.00806090421974659,0.007613076362758875,0.005373936612159014,0.006717420648783445,0.004030452109873295,0.008956560865044594,0.004926108289510012,0.009852216579020023
0.0,0.011472275480628014,0.019120458513498306,0.07839388400316238,0.08795411139726639,0.06500955671072006,0.05544932931661606,0.049713194370269775,0.03059273399412632,0.043977055698633194,0.03632887080311775,0.024856597185134888,0.03059273399412632,0.01529636699706316,0.024856597185134888,0.02868068777024746,0.017208412289619446,0.019120458513498306,0.0133843207731843,0.011472275480628014,0.017208412289619446,0.0133843207731843,0.009560229256749153,0.0133843207731843,0.00382409174926579,0.005736137740314007,0.0133843207731843,0.00382409174926579,0.001912045874632895,0.009560229256749153,0.00764818349853158,0.005736137740314007,0.00382409174926579,0.005736137740314007,0.001912045874632895,0.011472275480628014,0.005736137740314007,0.00382409174926579,0.005736137740314007,0.005736137740314007,0.00382409174926579,0.00382409174926579,0.001912045874632895,0.0,0.005736137740314007,0.001912045874632895,0.0,0.00382409174926579,0.001912045874632895,0.00382409174926579,0.00382409174926579,0.009560229256749153,0.001912045874632895,0.005736137740314007,0.0,0.00382409174926579,0.005736137740314007,0.00382409174926579,0.00382409174926579,0.0,0.001912045874632895,0.005736137740314007,0.001912045874632895,0.00382409174926579,0.001912045874632895,0.005736137740314007,0.0,0.00764818349853158,0.00382409174926579,0.00382409174926579,0.001912045874632895,0.00382409174926579,0.001912045874632895,0.00382409174926579,0.0,0.00382409174926579,0.005736137740314007,0.001912045874632895,0.001912045874632895,0.001912045874632895,0.005736137740314007,0.00382409174926579,0.00382409174926579,0.001912045874632895,0.001912045874632895,0.00382409174926579,0.00382409174926579,0.00382409174926579,0.00382409174926579,0.001912045874632895,0.00382409174926579,0.00382409174926579,0.0,0.001912045874632895,0.001912045874632895,0.0,0.00764818349853158,0.001912045874632895,0.001912045874632895,0.001912045874632895
0.0,0.0065645514987409115,0.014223194681107998,0.02735229767858982,0.09846827387809753,0.05361050367355347,0.05251641198992729,0.05361050367355347,0.03610503301024437,0.03172866627573967,0.032822757959365845,0.035010941326618195,0.017505470663309097,0.017505470663309097,0.012035011313855648,0.020787745714187622,0.020787745714187622,0.016411378979682922,0.018599562346935272,0.016411378979682922,0.016411378979682922,0.010940918698906898,0.010940918698906898,0.007658643182367086,0.016411378979682922,0.012035011313855648,0.004376367665827274,0.007658643182367086,0.0065645514987409115,0.008752735331654549,0.012035011313855648,0.005470459349453449,0.013129102997481823,0.007658643182367086,0.005470459349453449,0.0065645514987409115,0.004376367665827274,0.007658643182367086,0.0065645514987409115,0.0032822757493704557,0.004376367665827274,0.002188183832913637,0.009846827015280724,0.0065645514987409115,0.004376367665827274,0.008752735331654549,0.0010940919164568186,0.0065645514987409115,0.0032822757493704557,0.002188183832913637,0.0065645514987409115,0.0065645514987409115,0.0065645514987409115,0.0,0.002188183832913637,0.0032822757493704557,0.004376367665827274,0.005470459349453449,0.0032822757493704557,0.007658643182367086,0.0010940919164568186,0.002188183832913637,0.004376367665827274,0.004376367665827274,0.002188183832913637,0.004376367665827274,0.004376367665827274,0.004376367665827274,0.0032822757493704557,0.004376367665827274,0.002188183832913637,0.004376367665827274,0.004376367665827274,0.0032822757493704557,0.002188183832913637,0.005470459349453449,0.004376367665827274,0.005470459349453449,0.0032822757493704557,0.0032822757493704557,0.0065645514987409115,0.0032822757493704557,0.002188183832913637,0.005470459349453449,0.002188183832913637,0.004376367665827274,0.002188183832913637,0.004376367665827274,0.004376367665827274,0.0010940919164568186,0.002188183832913637,0.004376367665827274,0.0032822757493704557,0.004376367665827274,0.005470459349453449,0.0032822757493704557,0.002188183832913637,0.005470459349453449,0.0032822757493704557,0.005470459349453449
0.0,0.0,0.001282873679883778,0.012828736566007137,0.021167414262890816,0.02052597887814045,0.017960231751203537,0.01924310438334942,0.014753046445548534,0.021167414262890816,0.012828736566007137,0.012828736566007137,0.016677357256412506,0.017960231751203537,0.013470172882080078,0.018601667135953903,0.012187299318611622,0.012187299318611622,0.010904425755143166,0.014111610129475594,0.014753046445548534,0.013470172882080078,0.008338678628206253,0.007055805064737797,0.012187299318611622,0.01731879450380802,0.010262989439070225,0.006414368283003569,0.012187299318611622,0.010262989439070225,0.008338678628206253,0.008980115875601768,0.012187299318611622,0.012828736566007137,0.012187299318611622,0.013470172882080078,0.014111610129475594,0.012828736566007137,0.006414368283003569,0.010904425755143166,0.010904425755143166,0.010262989439070225,0.008980115875601768,0.01539448369294405,0.00962155219167471,0.010262989439070225,0.007055805064737797,0.014111610129475594,0.007697241846472025,0.00962155219167471,0.010262989439070225,0.007055805064737797,0.0057729315012693405,0.011545863002538681,0.00962155219167471,0.00962155219167471,0.007055805064737797,0.005131494719535112,0.00962155219167471,0.008338678628206253,0.007697241846472025,0.007697241846472025,0.006414368283003569,0.00962155219167471,0.00962155219167471,0.010904425755143166,0.008980115875601768,0.007055805064737797,0.006414368283003569,0.007055805064737797,0.010262989439070225,0.012187299318611622,0.0032071841415017843,0.008338678628206253,0.007055805064737797,0.004490057937800884,0.010904425755143166,0.007697241846472025,0.008338678628206253,0.010904425755143166,0.007055805064737797,0.006414368283003569,0.007697241846472025,0.0038486209232360125,0.010262989439070225,0.007697241846472025,0.006414368283003569,0.006414368283003569,0.005131494719535112,0.008338678628206253,0.007055805064737797,0.007697241846472025,0.0057729315012693405,0.010262989439070225,0.007697241846472025,0.00962155219167471,0.012187299318611622,0.008338678628206253,0.008338678628206253,0.0057729315012693405
0.0,0.00047573738265782595,0.00047573738265782595,0.012369172647595406,0.02521408163011074,0.021408183500170708,0.02093244530260563,0.014747858978807926,0.014747858978807926,0.014747858978807926,0.018078021705150604,0.011417697183787823,0.014747858978807926,0.014747858978807926,0.01617507077753544,0.011417697183787823,0.014272121712565422,0.01569933444261551,0.01617507077753544,0.014272121712565422,0.010941959917545319,0.013320647180080414,0.013320647180080414,0.01569933444261551,0.01284490991383791,0.01569933444261551,0.012369172647595406,0.009514748118817806,0.013320647180080414,0.009039010852575302,0.013320647180080414,0.017602283507585526,0.012369172647595406,0.009514748118817806,0.009039010852575302,0.007611798122525215,0.01284490991383791,0.010941959917545319,0.011417697183787823,0.005708848591893911,0.009514748118817806,0.014747858978807926,0.011417697183787823,0.006184586323797703,0.006660323590040207,0.010941959917545319,0.00999048538506031,0.013796384446322918,0.01284490991383791,0.011417697183787823,0.007136060856282711,0.006184586323797703,0.010466222651302814,0.006184586323797703,0.00808753538876772,0.005233111325651407,0.009514748118817806,0.00808753538876772,0.007136060856282711,0.009514748118817806,0.00808753538876772,0.00808753538876772,0.011417697183787823,0.005233111325651407,0.007611798122525215,0.012369172647595406,0.008563272655010223,0.006184586323797703,0.00999048538506031,0.009514748118817806,0.010941959917545319,0.007611798122525215,0.008563272655010223,0.007611798122525215,0.008563272655010223,0.009039010852575302,0.007136060856282711,0.008563272655010223,0.009514748118817806,0.006184586323797703,0.005708848591893911,0.00808753538876772,0.010466222651302814,0.010941959917545319,0.004757374059408903,0.007611798122525215,0.007611798122525215,0.005233111325651407,0.0033301617950201035,0.009039010852575302,0.007136060856282711,0.006660323590040207,0.009514748118817806,0.008563272655010223,0.0028544242959469557,0.006184586323797703,0.006660323590040207,0.006660323590040207,0.004757374059408903,0.0038058990612626076
0.0,0.0017551557393744588,0.0010969723807647824,0.010750329121947289,0.024572180584073067,0.020842473953962326,0.018648529425263405,0.021720051765441895,0.02128126285970211,0.016893373802304268,0.01820974051952362,0.015577007085084915,0.018429135903716087,0.013821851462125778,0.014918823726475239,0.015357612632215023,0.01294427365064621,0.013163668103516102,0.014260640367865562,0.015138218179345131,0.009653356857597828,0.015138218179345131,0.01294427365064621,0.013383062556385994,0.012724879197776318,0.013163668103516102,0.012066695839166641,0.012505484744906425,0.011627906933426857,0.010530934669077396,0.011408512480556965,0.012286090292036533,0.00877577904611826,0.009653356857597828,0.008556384593248367,0.012724879197776318,0.009653356857597828,0.010311540216207504,0.009653356857597828,0.008995173498988152,0.007898201234638691,0.009653356857597828,0.014260640367865562,0.012505484744906425,0.008995173498988152,0.011408512480556965,0.00987275131046772,0.013383062556385994,0.008336990140378475,0.00987275131046772,0.007898201234638691,0.008117595687508583,0.007240017410367727,0.00877577904611826,0.008336990140378475,0.00987275131046772,0.0059236506931483746,0.008117595687508583,0.008556384593248367,0.007020622957497835,0.012505484744906425,0.008336990140378475,0.007459411863237619,0.008556384593248367,0.0076788063161075115,0.007240017410367727,0.007020622957497835,0.008336990140378475,0.00987275131046772,0.008336990140378475,0.008995173498988152,0.008556384593248367,0.007898201234638691,0.0076788063161075115,0.00987275131046772,0.006143045146018267,0.006801228504627943,0.006362439598888159,0.010092145763337612,0.00877577904611826,0.0059236506931483746,0.006362439598888159,0.006581834051758051,0.007020622957497835,0.006143045146018267,0.006362439598888159,0.00438788952305913,0.006143045146018267,0.006143045146018267,0.006801228504627943,0.006581834051758051,0.007459411863237619,0.004826678428798914,0.007459411863237619,0.006801228504627943,0.00548486178740859,0.008336990140378475,0.007898201234638691,0.007898201234638691,0.0076788063161075115
0.0,0.0028673834167420864,0.005017921328544617,0.017204301431775093,0.03082437254488468,0.027240144088864326,0.027956988662481308,0.02222222276031971,0.02150537632405758,0.023655913770198822,0.018637992441654205,0.026523297652602196,0.023655913770198822,0.025089606642723083,0.017204301431775093,0.019354838877916336,0.015053763054311275,0.012186380103230476,0.012186380103230476,0.01577060855925083,0.01075268816202879,0.01433691754937172,0.010035842657089233,0.015053763054311275,0.019354838877916336,0.012186380103230476,0.013620072044432163,0.009318996220827103,0.015053763054311275,0.010035842657089233,0.009318996220827103,0.006451612804085016,0.006451612804085016,0.00716845877468586,0.006451612804085016,0.01075268816202879,0.006451612804085016,0.010035842657089233,0.010035842657089233,0.006451612804085016,0.009318996220827103,0.011469533666968346,0.005734766833484173,0.009318996220827103,0.005734766833484173,0.012903225608170033,0.006451612804085016,0.007885304279625416,0.008602150715887547,0.006451612804085016,0.010035842657089233,0.006451612804085016,0.009318996220827103,0.00716845877468586,0.00716845877468586,0.005017921328544617,0.008602150715887547,0.005017921328544617,0.00716845877468586,0.004301075357943773,0.012903225608170033,0.006451612804085016,0.005017921328544617,0.009318996220827103,0.009318996220827103,0.007885304279625416,0.011469533666968346,0.005734766833484173,0.007885304279625416,0.004301075357943773,0.005734766833484173,0.005734766833484173,0.004301075357943773,0.0028673834167420864,0.005734766833484173,0.01075268816202879,0.005017921328544617,0.005734766833484173,0.004301075357943773,0.005734766833484173,0.006451612804085016,0.009318996220827103,0.00358422938734293,0.009318996220827103,0.0028673834167420864,0.004301075357943773,0.005017921328544617,0.012903225608170033,0.009318996220827103,0.005017921328544617,0.005734766833484173,0.0028673834167420864,0.007885304279625416,0.00716845877468586,0.010035842657089233,0.006451612804085016,0.005734766833484173,0.007885304279625416,0.00358422938734293,0.01075268816202879
0.0,0.0,0.000798722030594945,0.017571885138750076,0.027955271303653717,0.018370607867836952,0.0167731624096632,0.01916932873427868,0.017571885138750076,0.02076677232980728,0.0167731624096632,0.02555910497903824,0.013578275218605995,0.015175718814134598,0.01916932873427868,0.015974441543221474,0.0167731624096632,0.0167731624096632,0.011182108893990517,0.013578275218605995,0.00958466436713934,0.015175718814134598,0.013578275218605995,0.00638977624475956,0.01277955248951912,0.00638977624475956,0.007188498508185148,0.007188498508185148,0.011980830691754818,0.00958466436713934,0.00958466436713934,0.019968051463365555,0.00958466436713934,0.00638977624475956,0.008785942569375038,0.011980830691754818,0.008785942569375038,0.00958466436713934,0.00958466436713934,0.015974441543221474,0.007188498508185148,0.011980830691754818,0.00958466436713934,0.011980830691754818,0.00638977624475956,0.01038338616490364,0.011182108893990517,0.007188498508185148,0.01277955248951912,0.011182108893990517,0.00958466436713934,0.007987220771610737,0.008785942569375038,0.011182108893990517,0.00958466436713934,0.00958466436713934,0.011980830691754818,0.002396166091784835,0.00479233218356967,0.007987220771610737,0.00638977624475956,0.007987220771610737,0.005591054446995258,0.007987220771610737,0.007987220771610737,0.00958466436713934,0.008785942569375038,0.005591054446995258,0.00638977624475956,0.007987220771610737,0.00638977624475956,0.007987220771610737,0.01277955248951912,0.008785942569375038,0.00958466436713934,0.007188498508185148,0.007987220771610737,0.00958466436713934,0.007188498508185148,0.01277955248951912,0.008785942569375038,0.005591054446995258,0.007987220771610737,0.007987220771610737,0.003993610385805368,0.005591054446995258,0.011182108893990517,0.01038338616490364,0.00638977624475956,0.005591054446995258,0.00638977624475956,0.007188498508185148,0.00638977624475956,0.00479233218356967,0.007188498508185148,0.007987220771610737,0.00479233218356967,0.007188498508185148,0.007987220771610737,0.00479233218356967
