0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
-0.032030749519538756,-0.024983984625240232,-0.02242152466367713,-0.0006406149903907751,-0.0064061499039077515,0.007046764894298526,0.012812299807815503,0.01729660474055093,0.025624599615631006,0.05573350416399744,0.08648302370275464,0.10890454836643178,0.09224855861627163,0.0954516335682255,0.09160794362588084,0.11787315823190263,0.14157591287636132,0.23382447149263294,0.26137091607943624,0.2427930813581038,0.16399743754003843,0.014734144778987828,-0.07879564381806534,-0.15054452274183217,-0.15951313260730302,-0.1262011531069827,-0.108263933376041,-0.05829596412556054,-0.02626521460602178,0.053171044202434334,0.15502882767456758,0.2946828955797566,0.4042280589365791,0.5131326073030109,0.5944907110826393,0.6880204996796925,0.6918641896220371,0.547085201793722,0.29019859064702114,-0.009609224855861628,-0.29532351057014733,-0.566944266495836,-0.7584881486226778,-0.9160794362588085,-0.9788597053171044,-1.0,-0.994234465086483,-0.9756566303651505,-0.9391415759128764,-0.8827674567584881,-0.7905188981422165,-0.7540038436899423,-0.6854580397181294,-0.6143497757847534,-0.5650224215246636,-0.5086483023702755,-0.4407431133888533,-0.3741191543882127,-0.33888532991672005,-0.2985265855221012,-0.22485586162716206,-0.15054452274183217,-0.1268417680973735,-0.07174887892376682,-0.033952594490711085,0.011531069827033953,0.017937219730941704,0.04163997437540039,0.051889814221652786,0.05253042921204356,0.04099935938500961,0.06854580397181294,0.08263933376041,0.07623318385650224,0.07815502882767457,0.07046764894298527,0.0903267136450993,0.09096732863549008,0.1159513132607303,0.13068545803971812,0.16335682254964767,0.15695067264573992,0.19218449711723254,0.19218449711723254,0.23638693145419604,0.1985906470211403,0.18641896220371557,0.15118513773222295,0.09288917360666239,0.08968609865470852
1.0,0.8215130023640662,0.6312056737588653,0.450354609929078,0.2765957446808511,0.2044917257683215,0.12056737588652482,0.0673758865248227,-0.0070921985815602835,-0.04728132387706856,-0.07919621749408984,-0.14066193853427897,-0.08392434988179669,-0.10756501182033097,-0.08628841607565012,-0.15602836879432624,-0.13120567375886524,-0.08628841607565012,-0.10638297872340426,-0.21631205673758866,-0.23522458628841608,-0.25886524822695034,-0.2978723404255319,-0.22458628841607564,-0.13711583924349882,-0.1690307328605201,-0.16548463356973994,-0.1453900709219858,-0.11938534278959811,-0.08747044917257683,-0.08747044917257683,-0.08983451536643026,0.004728132387706856,0.0591016548463357,0.2635933806146572,0.5756501182033097,0.6252955082742316,0.7304964539007093,0.624113475177305,0.45508274231678486,0.20212765957446807,0.03309692671394799,-0.12647754137115838,-0.28132387706855794,-0.30969267139479906,-0.3628841607565012,-0.3605200945626478,-0.2966903073286052,-0.3132387706855792,-0.1950354609929078,-0.19621749408983452,-0.12174940898345153,-0.04491725768321513,-0.06619385342789598,-0.057919621749408984,0.015366430260047281,0.06619385342789598,0.08747044917257683,0.09692671394799054,0.08628841607565012,0.08983451536643026,0.09219858156028368,0.004728132387706856,0.02955082742316785,-0.1099290780141844,-0.06382978723404255,-0.07328605200945626,-0.09929078014184398,-0.15130023640661938,-0.23522458628841608,-0.2872340425531915,-0.2966903073286052,-0.3321513002364066,-0.41725768321513,-0.3947990543735225,-0.4160756501182033,-0.43498817966903075,-0.3912529550827423,-0.4231678486997636,-0.450354609929078,-0.3144208037825059,-0.35697399527186763,-0.25295508274231676,-0.19148936170212766,-0.16784869976359337,-0.04728132387706856,-0.022458628841607566,0.06619385342789598,0.001182033096926714,0.010638297872340425
0.004775747508305648,-0.011004983388704318,0.0024916943521594683,-0.0008305647840531562,-0.009343853820598007,-0.02387873754152824,-0.03799833887043189,-0.022009966777408636,-0.00851328903654485,-0.009966777408637873,-0.012458471760797342,-0.0060215946843853825,-0.010174418604651164,-0.008305647840531562,-0.03758305647840532,-0.026370431893687707,-0.029692691029900332,-0.022425249169435217,-0.024501661129568107,-0.023463455149501662,-0.025332225913621262,-0.03197674418604651,-0.0303156146179402,-0.030938538205980068,-0.03612956810631229,-0.02803156146179402,-0.019933554817275746,-0.024709302325581394,-0.02097176079734219,-0.015780730897009966,-0.020141196013289037,-0.02595514950166113,-0.015988372093023256,-0.0340531561461794,-0.04505813953488372,-0.044642857142857144,-0.061877076411960136,-0.06042358803986711,-0.06976744186046512,-0.06955980066445183,-0.06021594684385382,-0.07371262458471761,-0.16071428571428573,-0.4420681063122924,-0.813953488372093,-1.0,-0.9883720930232558,-0.839078073089701,-0.6177325581395349,-0.3918189368770764,-0.1690199335548173,0.009966777408637873,0.1777408637873754,0.3332641196013289,0.44975083056478404,0.5083056478405316,0.49169435215946844,0.44622093023255816,0.4061461794019934,0.3700166112956811,0.3164451827242525,0.2867524916943522,0.2651578073089701,0.24273255813953487,0.20431893687707642,0.18895348837209303,0.16424418604651161,0.14451827242524917,0.1347591362126246,0.12811461794019935,0.11337209302325581,0.11378737541528239,0.1002906976744186,0.06333056478405316,0.03986710963455149,0.03343023255813953,0.030730897009966777,0.01744186046511628,0.0303156146179402,0.02387873754152824,0.01079734219269103,-0.015573089700996677,-0.01681893687707641,-0.030523255813953487,-0.029069767441860465,-0.0340531561461794,-0.03384551495016611,-0.02387873754152824,-0.011835548172757475,-0.02408637873754153
0.0014528284754381185,0.0014528284754381185,-0.005084899664033415,-0.001543630255153001,0.00018160355942976482,-0.0019068373740125306,-0.0009080177971488242,-0.00036320711885952963,0.014891491873240716,0.013711068736947244,0.0036320711885952967,0.001362026695723236,0.007082538817760828,0.011077817125215654,-0.007627349496050122,-0.043948061382003085,-0.09352583310632888,-0.10396803777354036,-0.07636429674021611,-0.04367565604285844,-0.012712249160083537,-0.009624988649777535,0.020521202215563424,0.04185962044856079,0.0444020702805775,0.04785253790974303,0.0511214019794788,0.0542086624897848,0.05384545537092527,0.05384545537092527,0.042404431126850085,0.0315082175610642,0.020248796876418777,0.017797148824116954,0.013711068736947244,0.025242894760737312,0.05139380731862345,0.08063198038681559,0.1161354762553346,0.15826750204304005,0.18305638790520296,0.174521020612004,0.053391446472350855,-0.36157268682466176,-0.8916734768001453,-1.0,-0.68346499591392,-0.10941614455643331,0.42676836465994733,0.7524743484972305,0.9332606919095614,0.9951875056751113,0.961409243621175,0.8955779533278853,0.8113139017524743,0.7086170888949423,0.6149096522291837,0.528193952601471,0.44274947788976665,0.364478343775538,0.28384636338872243,0.20739126486879142,0.12930173431399256,0.04957777172432579,-0.037228729683101786,-0.13829111050576592,-0.2467992372650504,-0.3386906383365114,-0.38999364387541996,-0.39008444565513484,-0.3367838009624989,-0.28039589575955687,-0.20421320257877054,-0.08744211386543176,0.00454008898574412,0.06210841732497957,0.12058476346136385,0.1620811767910651,0.21211295741396533,0.22391718877690003,0.21710705529828384,0.22019431580858984,0.21229456097339508,0.1802415327340416,0.1589939162807591,0.14037955143920822,0.1162262780350495,0.08989376191773359,0.06601289385271951,0.030600199763915373
-0.016295231248502278,-0.01821231727773784,-0.021806853582554516,-0.012940330697340043,-0.0023963575365444525,-0.001917086029235562,-0.006949436855978912,-0.004792715073088905,-0.004792715073088905,0.0014378145219266715,0.0014378145219266715,0.013659237958303379,0.012700694943685599,0.00958543014617781,0.000958543014617781,0.004792715073088905,0.008387251377905584,0.020369039060627845,0.01773304577042895,0.005271986580397795,-0.012940330697340043,-0.027797747423915647,-0.05799185238437575,-0.07069254732806135,-0.07380781212556914,-0.06086748142822909,-0.041936256889527915,-0.04217589264318236,-0.03163191948238677,-0.03522645578720345,-0.0428947999041457,-0.06206566019650132,-0.08890486460579919,-0.09154085789599808,-0.061586388689192424,-0.03522645578720345,-0.03450754852624011,-0.05176132278936017,-0.06637910376228133,-0.09825065899832255,-0.21423436376707405,-0.36089144500359455,-0.5971722981068776,-0.8015815959741194,-0.9475197699496765,-1.0,-0.9992810927390366,-0.975796788880901,-0.930026359932902,-0.8741912293314162,-0.7895998082913971,-0.7169901749341002,-0.6228133237479032,-0.5267193865324706,-0.4442846872753415,-0.37311286843997127,-0.2861250898634076,-0.201294033069734,-0.11885933381260484,-0.041936256889527915,0.013659237958303379,0.06901509705248023,0.12245387011742152,0.1742151929067817,0.23340522405942968,0.286843997124371,0.3273424394919722,0.371914689671699,0.41552839683680803,0.43877306494128926,0.46465372633596935,0.4893362089623772,0.5085070692547328,0.5183321351545651,0.5166546848789839,0.5327102803738317,0.5269590222861251,0.48286604361370716,0.45458902468248263,0.44716031631919484,0.4248741912293314,0.3908459142104002,0.34795111430625447,0.3096093937215433,0.2760603882099209,0.2314881380301941,0.1965013179966451,0.15648214713635275,0.12125569134914929,0.09681284447639588
-0.03475989551938919,-0.03837653204741812,-0.035664054651396424,-0.034659433393610606,-0.030942334739803096,-0.031444645368696005,-0.04118947156921841,-0.04872413100261202,-0.05254169178219811,-0.04681535061281897,-0.05173799477596946,-0.04822182037371911,-0.050130600763512154,-0.06821378340365682,-0.062085593731163354,-0.06680731364275667,-0.059674502712477394,-0.05525416917821981,-0.06198513160538477,-0.05555555555555555,-0.05846895720313442,-0.06148282097649186,-0.053244926662648184,-0.05163753265019088,-0.05173799477596946,-0.04872413100261202,-0.051537070524412296,-0.046614426361261806,-0.046413502109704644,-0.05254169178219811,-0.04560980510347599,-0.045207956600361664,-0.050833835643962225,-0.042495479204339964,-0.04490657022302592,-0.04179224432388989,-0.02812939521800281,-0.02471368294153104,-0.02782800884066707,-0.003817560779586096,0.08559373116335142,0.23387582881253768,0.21087000200924252,-0.2906369298774362,-0.8609604179224433,-1.0,-0.7630098452883263,-0.37221217600964435,-0.02732569821177416,0.19600160739401246,0.2592927466345188,0.24934699618243922,0.23849708659835242,0.2218203737191079,0.2141852521599357,0.20484227446252762,0.16686759091822384,0.14687562788828612,0.14546915812738598,0.1324090817761704,0.11533052039381153,0.0959413301185453,0.09373116335141651,0.08318264014466546,0.08499095840867993,0.07172995780590717,0.06761101064898534,0.054952782800884066,0.0531444645368696,0.04852320675105485,0.05796664657424151,0.05907172995780591,0.048824593128390596,0.051537070524412296,0.03626682740606791,0.030339561985131606,0.022001205545509342,0.006429576049829215,0.007936507936507936,0.005625879043600563,0.007434197307615029,0.0015069318866787222,-0.0014064697609001407,-0.002109704641350211,-0.007032348804500703,-0.0043198714084790035,-0.007936507936507936,-0.007333735181836448,-0.0015069318866787222,-0.006730962427164959
-0.02882017412188532,-0.027018913239267486,-0.03212248574001801,-0.03152206544581207,-0.013809666766736716,-0.02431702191534074,-0.037826478534974485,-0.05103572500750525,-0.027018913239267486,-0.0408285800060042,-0.037226058240768536,-0.02431702191534074,-0.021314920444311016,-0.027919543680576402,-0.04473131191834284,-0.04773341338937256,-0.04503152206544581,-0.03302311618132693,-0.045932152506754725,-0.026418492945061545,-0.018012608826178327,-0.015010507355148604,-0.017111978384869407,-0.023716601621134793,-0.023416391474031822,-0.03992794956469529,-0.037826478534974485,-0.046832782948063645,-0.022215550885619936,-0.02431702191534074,-0.023716601621134793,-0.024917442209546684,-0.02011407985589913,-0.012308616031221855,-0.01981386970879616,-0.03032122485740018,-0.036625637946562595,-0.03842689882918043,-0.04923446412488742,-0.05403782647853497,-0.07175022515761033,-0.12218552987090964,-0.32182527769438607,-0.731612128489943,-0.9903932752927049,-1.0,-0.8267787451215851,-0.5388772140498349,-0.2827979585709997,-0.1095767036925848,-0.013509456619633743,0.0012008405884118883,-0.021314920444311016,-0.003302311618132693,0.04323026118282798,0.13389372560792553,0.2851996397478235,0.3638546982888022,0.37346142299609725,0.3611528069648754,0.3428399879915941,0.30801561092764934,0.2674872410687481,0.24377063944761332,0.2140498348844191,0.18432903032122486,0.16691684178925248,0.14169918943260282,0.12758931251876313,0.11498048634043831,0.11137796457520265,0.09816871810267187,0.07475232662864005,0.06064244971480036,0.08045631942359652,0.06574602221555088,0.07175022515761033,0.05463824677274092,0.049534674271990396,0.02761933353347343,0.025517862503752625,0.026418492945061545,0.014710297208045632,0.01020714500150105,0.020714500150105074,0.015010507355148604,0.009606724707295107,-0.003902731912338637,-0.007805463824677274,-0.010807565295706995
0.0022636252829531605,0.005746125718265715,-0.00609437576179697,-0.0175866271983284,-0.006616750827093854,-0.005572000696500087,-0.00766150095768762,0.002437750304718788,-0.005049625631203204,-0.005920250740031343,-0.005920250740031343,-0.015148876893609612,-0.004353125544140693,-0.01601950200243775,-0.01915375239421905,-0.009228626153578268,-0.002437750304718788,-0.005746125718265715,0.004701375587671948,0.004004875500609437,-0.01915375239421905,-0.016541877067734634,-0.014452376806547101,-0.01149225143653143,0.0027860003482500437,0.004527250565906321,-0.0027860003482500437,0.008009751001218875,0.005746125718265715,0.00017412502176562773,-0.014278251784781473,-0.02054675256834407,-0.014800626850078356,-0.008880376110047014,-0.004004875500609437,-0.0036566254570781823,-0.011144001393000175,-0.016367752045969006,-0.01532300191537524,-0.005223750652968832,-0.01462650182831273,-0.0010447501305937664,0.08027163503395437,0.17638864704858087,-0.652446456555807,-1.0,-0.7570955946369493,-0.2035521504440188,0.22322827790353475,0.3404144175518022,0.360612920076615,0.3277032909629114,0.25491903186487896,0.207208775901097,0.14939926867490858,0.09646526205815775,0.047187880898485114,0.0020895002611875328,-0.021069127633640956,-0.03743687967960996,-0.04858088107261013,-0.05728713216089152,-0.07052063381507923,-0.07052063381507923,-0.06303325787915723,-0.05258575657321957,-0.05397875674734459,-0.047187880898485114,-0.046143130767891345,-0.04440188055023507,-0.04875500609437576,-0.047013755876719486,-0.047187880898485114,-0.04004875500609437,-0.04039700504962563,-0.03116837889604736,-0.01601950200243775,-0.01706425213303152,-0.018805502350687793,-0.01462650182831273,-0.021939752742469093,-0.014800626850078356,-0.01375587671948459,-0.002611875326484416,-0.0029601253700156714,-0.0027860003482500437,-0.002611875326484416,-0.001915375239421905,-0.006965000870625109,-0.008880376110047014
-0.014739833066950809,-0.001775883502042266,-0.017048481619605753,-0.015450186467767715,-0.010300124311845143,-0.012253596164091636,0.019001953471852247,0.012786361214704315,0.03303143313798615,0.02663825253063399,0.006748357307760611,0.012253596164091636,0.011720831113478956,0.006215592257147931,0.0019534718522464926,0.003019001953471852,0.015450186467767715,0.0246847806783875,0.016870893269401527,0.016160539868584622,-0.0014207068016338128,0.0014207068016338128,0.0,0.005682827206535251,0.008701829160007104,0.00887941751021133,0.0003551767004084532,0.005860415556739478,0.003019001953471852,-0.0031965903036760787,0.003551767004084532,-0.001775883502042266,-0.009234594210619783,0.006570768957556384,0.022198543775528327,0.026815840880838215,0.024329603977979043,0.01775883502042266,-0.015805363168176167,-0.027526194281655123,-0.03480731664002842,-0.012608772864500089,0.02770378263185935,0.23761321257325518,0.7007636299058781,1.0,0.6957911561001598,-0.2189664358018114,-0.5954537382347718,-0.4786006038003907,-0.23015450186467767,-0.1260877286450009,-0.08630793819925413,-0.07494228378618363,-0.06766116142781034,-0.11028236547682473,-0.12928431894867698,-0.2310424436156988,-0.38092701118806604,-0.5011543242763274,-0.5792931983661872,-0.5998934469898775,-0.5828449653702718,-0.544663470076363,-0.4789557805007991,-0.4112946190729888,-0.34025927899129815,-0.2866275972296217,-0.2221630261054875,-0.15947433848339548,-0.12360149174214172,-0.08772864500088794,-0.0667732196767892,-0.03143313798614811,-0.004617297105309891,0.013319126265316995,0.031610726336352334,0.05185579825963417,0.05842656721719055,0.06375421772331735,0.07725093233883858,0.08595276149884568,0.08719587995027527,0.08985970520333866,0.07849405079026815,0.09643047416089505,0.08257858284496537,0.08435446634700763,0.07227845853312023,0.06712839637719765
0.002900953170327393,-0.012639867384997928,-0.014711976792374638,-0.009324492333195192,-0.004765851636966432,0.006216328222130129,-0.005801906340654786,-0.01699129714048902,-0.02838789888106092,-0.0128470783257356,-0.01989225031081641,0.012225445503522586,0.009324492333195192,-0.009946125155408206,-0.012018234562784915,0.0016576875259013675,0.010567757977621219,0.004973062577704103,0.0016576875259013675,-0.02237878159966846,-0.018441773725652713,-0.0010360547036883548,-0.0018648984666390386,0.00020721094073767094,-0.002900953170327393,-0.0064235391628678,-0.0031081641110650643,-0.0064235391628678,-0.012432656444260257,-0.009117281392457521,-0.02631578947368421,-0.02838789888106092,-0.0074595938665561546,-0.016162453377538334,-0.007045171985080812,-0.010567757977621219,0.0010360547036883548,-0.009738914214670534,0.003522585992540406,0.008910070451719852,0.02237878159966846,0.04309987567343556,0.08806464981351016,0.2210940737670949,0.6371736427683382,1.0,0.868421052631579,0.26336510567757976,-0.17343555739743058,-0.38603398259428096,-0.3588893493576461,-0.26150020721094075,-0.1833816825528388,-0.10609200165768752,-0.07355988396187318,-0.07231661831744716,-0.08806464981351016,-0.13365105677579775,-0.20078740157480315,-0.2629506837961044,-0.2919602154993784,-0.32842934106920846,-0.3153750518027352,-0.2747617074181517,-0.25362619146290927,-0.2281392457521757,-0.18566100290095316,-0.15582262743472855,-0.14256112722751763,-0.13075010360547037,-0.13510153336096145,-0.1033982594280978,-0.08329879817654372,-0.07169498549523415,-0.07397430584334853,-0.0706589307915458,-0.05905511811023622,-0.05449647741400746,-0.055532532117695814,-0.059262329050973894,-0.03750518027351844,-0.032532117695814336,-0.03481143804392872,-0.01699129714048902,-0.020721094073767096,-0.01326150020721094,-0.023622047244094488,-0.025072523829258186,-0.029009531703273934,-0.0016576875259013675
